9780007452170;01.09.2011;HarperCollins UK;The Red Signal: An Agatha Christie Short Story;English;40;7.5;A classic Agatha Christie short story, available individually for the first time as an ebook. Sir Alington, a venerable expert of the mental condition is being pestered by the pretty, but fairly dotty Mrs. Eversleigh about the importance of the sixth sense. Soon the young man Dermot is drawn in and tells both of having something like a sixth sense, what he calls the red signal that spells danger. He is about to tell them about the last time he had the feeling, the red signal, when he stops himself, the last time he had the signal was not then, it was earlier that very evening. But how could there be danger at a simple gathering of old friends? Will the eveningâ€™s entertainment of a medium bring forth whatever impending danger that Dermot senses?;5.0;4.0;Agatha Christie
9780007374038;01.09.2011;HarperCollins UK;Assassinâ€™s Apprentice (The Farseer Trilogy, Book 1);English;400;26.51;â€˜Fantasy as it ought to be writtenâ€™ George R.R. Martin  The kingdom of the Six Duchies is on the brink of civil war when news breaks that the crown prince has fathered a bastard son and is shamed into abdication. The childâ€™s name is Fitz, and he is despised. Raised in the castle stables, only the company of the kingâ€™s fool, the ragged children of the lower city, and his unusual affinity with animals provide Fitz with any comfort. To be useful to the crown, Fitz is trained as an assassin and to use the traditional magic of the Farseer family. But his tutor, allied to another political faction, is determined to discredit, even kill him. Fitz must survive: for he may be destined to save the kingdom.;4.4;399.0;Robin Hobb
9780575087057;22.04.2010;Hachette UK;The Name of the Wind: The Kingkiller Chronicle:, Book 1;English;672;51.16;"'I have stolen princesses back from sleeping barrow kings. I burned down the town of Trebon. I have spent the night with Felurian and left with both my sanity and my life. I was expelled from the University at a younger age than most people are allowed in. I tread paths by moonlight that others fear to speak of during day. I have talked to Gods, loved women, and written songs that make the minstrels weep. My name is Kvothe.You may have heard of me'So begins the tale of Kvothe - currently known as Kote, the unassuming innkeepter - from his childhood in a troupe of traveling players, through his years spent as a near-feral orphan in a crime-riddled city, to his daringly brazen yet successful bid to enter a difficult and dangerous school of magic. In these pages you will come to know Kvothe the notorious magician, the accomplished thief, the masterful musician, the dragon-slayer, the legend-hunter, the lover, the thief and the infamous assassin.The Name of the Wind is fantasy at its very best, and an astounding must-read title.""";4.3;4.683;Patrick Rothfuss
9781617738760;01.04.2015;Kensington Books;Antiques Con;English;288;29.9;"""Endlessly amusing.""--Kirkus ReviewsSmall-town sleuths Brandy and Vivian Borne--with their trusty shih tzu, Sushi--head for a Big Apple comics convention to sell a rare 1940s Superman drawing. When an intruder breaks into their hotel suite, their madcap Manhattan misadventure is only beginning. Soon the out-of-towners stumble onto a murder victim impaled by a pen-shaped award. Villains abound--from cartoonists to crime bosses--creating a jumble of clues. Brandy and Vivian will leave no comic-book page unturned in their race to trap a ruthless killer. """"Don't miss Brandy Borne's tips on antiques!""";4.8;4.0;Barbara Allan
9781524705398;02.01.2018;Penguin;Maigret Goes to School;English;176;47.78;"â€œOne of the greatest writers of the twentieth century . . . Simenon was unequaled at making us look inside, though the ability was masked by his brilliance at absorbing us obsessively in his stories.â€ â€”The GuardianInspector Maigret becomes entangled in the dramas of a small town on his quest to solve the murder of their former postmistress"""" Maigret is called from his usual duties in Paris to investigate a murder in a small village located close to La Rochelle. A local postmistress has been killed and suspicion has fallen on the local schoolmaster. When Maigret gets there, he discovers a very inward-looking community of people who hated the victim because she knew all their secrets. Maigret must determine if one of those secrets was enough to make someone into a killer.""";4.0;1.0;Georges Simenon
9781617730436;01.04.2014;Kensington Books;Antiques Chop;English;240;29.9;"""One of the funniest cozy series going."" --Ellery Queen Mystery MagazineBrandy Borne and her dramatically ditzy mother, Vivian, are stars of the new reality show, Antiques Sleuths. The season opens in a perfect location--a quaint old house echoing with the unsolved whispers of a 60-year-old axe murder. But when the show's producer meets a similarly grisly end, Brandy and Mother must chop around for clues, axe the right questions, and get the edge on a murderer's mysterious motives. Otherwise our sharp-witted sleuths may face cancellation--on the cutting room floor!""""Don't miss Brandy Borne's tips on antiques!""""Praise for Barbara Allan and the Trash 'n' Treasures Mystery Series. . .""""Thrills, laugh-out-loud moments and amazingly real relationships."""" --Romantic Times Book Reviews""""The characters shine with brassy humor."""" --Publishers Weekly""""You'll laugh out loud."""" --Mystery Scene""";4.5;4.0;Barbara Allan
9781501124051;19.09.2017;Simon and Schuster;Principles: Life and Work;English;592;59.03;"#1 New York Times Bestsellerâ€œSignificant...The book is both instructive and surprisingly moving.â€ â€”The New York Times"""" Ray Dalio, one of the worldâ€™s most successful investors and entrepreneurs, shares the unconventional principles that heâ€™s developed, refined, and used over the past forty years to create unique results in both life and businessâ€”and which any person or organization can adopt to help achieve their goals.""""In 1975, Ray Dalio founded an investment firm, Bridgewater Associates, out of his two-bedroom apartment in New York City. Forty years later, Bridgewater has made more money for its clients than any other hedge fund in history and grown into the fifth most important private company in the United States, according to Fortune magazine. Dalio himself has been named to Time magazineâ€™s list of the 100 most influential people in the world. Along the way, Dalio discovered a set of unique principles that have led to Bridgewaterâ€™s exceptionally effective culture, which he describes as â€œan idea meritocracy that strives to achieve meaningful work and meaningful relationships through radical transparency.â€ It is these principles, and not anything special about Dalioâ€”who grew up an ordinary kid in a middle-class Long Island neighborhoodâ€”that he believes are the reason behind his success."""" In Principles, Dalio shares what heâ€™s learned over the course of his remarkable career. He argues that life, management, economics, and investing can all be systemized into rules and understood like machines. The bookâ€™s hundreds of practical lessons, which are built around his cornerstones of â€œradical truthâ€ and â€œradical transparency,â€ include Dalio laying out the most effective ways for individuals and organizations to make decisions, approach challenges, and build strong teams. He also describes the innovative tools the firm uses to bring an idea meritocracy to life, such as creating â€œbaseball cardsâ€ for all employees that distill their strengths and weaknesses, and employing computerized decision-making systems to make believability-weighted decisions. While the book brims with novel ideas for organizations and institutions, Principles also offers a clear, straightforward approach to decision-making that Dalio believes anyone can apply, no matter what theyâ€™re seeking to achieve.""""Here, from a man who has been called both â€œthe Steve Jobs of investingâ€ and â€œthe philosopher king of the financial universeâ€ (CIO magazine), is a rare opportunity to gain proven advice unlike anything youâ€™ll find in the conventional business press.""";4.7;78.0;Ray Dalio
9780814434208;15.05.2014;AMACOM;Management (The Brian Tracy Success Library);English;112;38.44;Do you want to become invaluable to your company? Of course you do. The unparalleled key to achieving that notoriety is to learn how to boost your managerial skills and bring out the best in your people. And if that sounds simple, thatâ€™s because it is! Great managers are made, not born. And success expert Brian Tracy has written Management, a handy, easy-to-follow guide book to show how anyone can easily:â€¢ Set performance standards â€¢ Delegate productively â€¢ Define key result areas â€¢ Concentrate attention and resources on high-payoff activities and eliminate distractions â€¢ Hire and fire effectively Build a staff of peak performers â€¢ Hold meetings that work â€¢ Communicate with clarity â€¢ Negotiate successfully â€¢ Remove obstacles to performanceâ€¢ And moreFilled with practical, proven techniques and tools, this essential guide shows you how to bring out the best in your people--and be seen as an indispensable linchpin by the leaders of your organization.;0.0;0.0;Brian Tracy
9781617734076;01.03.2009;Kensington Publishing Corp.;Getting Away Is Deadly: An Ellie Avery Mystery;English;320;26.15;"With swollen feet and swelling belly, pregnant Ellie bravely joins the nation's tourists in seeing the sights in Washington, D.C. But a fatal incident at the Metro station convinces Ellie that something is rotten in the capital city. Should she do the safe thing and pack her bags? Not likely when too many people are telling lies, hiding secrets, and acting suspiciously. Luckily, Ellie Avery is just the right woman to clean up the most mysterious cases of murder--even if she has to brave the most dangerous byways in the corridors of power . . .Don't miss Ellie Avery's top-notch tips for great vacations!""""Praise for Sara Rosett and her Mom Zone Mysteries. . .""""Crackles with intrigue, keeps you turning pages.""""""""OneName """"Sharp writing, tight plotting, a fascinating peek into the world of military wives. Jump in!""""""""OneName """"The stunning conclusion should delight readers.""""""""--Romantic Times""";4.0;10.0;Sara Rosett
9780758277695;01.04.2012;Kensington Publishing Corp.;Antiques Knock-Off;English;240;73.67;"Brandy Borne is pretty sure her ""charmingly eccentric"" (a.k.a. ""off her meds"") mother, Vivian, didn't kill that viperous mousy-haired busybody Connie Grimes. But there's the small matter of her guilty plea. . ..While Mother blithely adapts to life behind bars by organizing a jailhouse theater troupe, seven-months-pregnant Brandy and her intrepid shih tzu, Sushi, trundle into a morass of fake antiques and faux collectibles. In the dog days of summer, they'd better not bark up the wrong tree--or a scheming killer just may put the bite on them!Don't Miss Brandy Borne's Tips On Antiques!""""If you like laugh-out-loud mysteries, this one will make your day."""" --Romantic Times (4.5 stars)""""Praise for Barbara Allan and the Trash â€˜n' Treasures Mystery Series. . .""""You'll laugh out loud as Brandy and Vivian bumble their way through murder investigations in far-from-serene Serenity, Iowa."""" --Mystery Scene""""One of the funniest cozy series going."""" --Ellery Queen Mystery Magazine""""A sure-fire winner."""" --Publishers Weekly""";4.3;9.0;Barbara Allan
9780330513081;01.09.2009;Pan Macmillan;The Hitchhiker's Guide to the Galaxy: 42nd Anniversary Edition;English;245;32.51;"The intergalactic adventures of Arthur Dent begin in the first volume of the 'trilogy of five', Douglas Adams' comedy sci-fi classic The Hitchhiker's Guide to the Galaxy. This edition, with a metallic sheen cover, includes exclusive bonus material from the Douglas Adams archives, and an introduction by former Doctor Who showrunner, Russell T Davies.On 12 October 1979 the most remarkable book ever to come out of the great publishing corporations of Ursa Minor (and Earth) was made available to humanity - The Hitchhiker's Guide to the Galaxy.It's an ordinary Thursday lunchtime for Arthur Dent until his house gets demolished. The Earth follows shortly afterwards to make way for a new hyperspace express route, and his best friend has just announced that he's an alien. At this moment, they're hurtling through space with nothing but their towels and an innocuous-looking book inscribed, in large friendly letters, with the words: DON'T PANIC. The weekend has only just begun . . .Follow Arthur Dent's galactic (mis)adventures in the rest of the trilogy with five parts: The Restaurant at the End of the Universe, Life, the Universe and Everything, So Long, and Thanks for All the Fish, and Mostly Harmless.""";4.6;100.0;Douglas Adams
9780393249125;28.03.2016;W. W. Norton & Company;Platform Revolution: How Networked Markets Are Transforming the Economyâ€”and How to Make Them Work for You;English;256;70.7;A practical guide to the new economy that is transforming the way we live, work, and play. Uber. Airbnb. Amazon. Apple. PayPal. All of these companies disrupted their markets when they launched. Today they are industry leaders. Whatâ€™s the secret to their success? These cutting-edge businesses are built on platforms: two-sided markets that are revolutionizing the way we do business. Written by three of the most sought-after experts on platform businesses, Platform Revolution is the first authoritative, fact-based book on platform models. Whether platforms are connecting sellers and buyers, hosts and visitors, or drivers with people who need a ride, Geoffrey G. Parker, Marshall W. Van Alstyne, and Sangeet Paul Choudary reveal the what, how, and why of this revolution and provide the first â€œownerâ€™s manualâ€ for creating a successful platform business. Platform Revolution teaches newcomers how to start and run a successful platform business, explaining ways to identify prime markets and monetize networks. Addressing current business leaders, the authors reveal strategies behind some of todayâ€™s up-and-coming platforms, such as Tinder and SkillShare, and explain how traditional companies can adapt in a changing marketplace. The authors also cover essential issues concerning security, regulation, and consumer trust, while examining markets that may be ripe for a platform revolution, including healthcare, education, and energy. As digital networks increase in ubiquity, businesses that do a better job of harnessing the power of the platform will win. An indispensable guide, Platform Revolution charts out the brilliant future of platforms and reveals how they will irrevocably alter the lives and careers of millions.;4.5;13.0;Geoffrey G. Parker
9780330523332;04.11.2011;Pan Macmillan;Total Control;English;624;41.82;Total Control is a breathtaking thrill-ride on a roller-coaster of non-stop action and suspense from David Baldacci, one of the world's favourite storytellers.Jason Archer is a rising young executive at Triton Global, the world's leading technology conglomerate. Determined to give his family the best of everything, he has secretly entered into a deadly game of cat and mouse. He is about to disappear, leaving behind a wife who must sort out his lies from his truths an air-crash investigation team that wants to know why the plane he was booked on suddenly fell from the sky and a veteran FBI agent who leaves no stone unturned.Soon the startling truth behind Jason Archer's disappearance explodes into a sinister plot involving the murder of the country's single most powerful individual. And Archer's wife, Sidney, is plunged straight into the violence, now faced with trail of dead bodies and shocking, exposed secrets.;4.0;85.0;David Baldacci
9788026804758;27.02.2014;e-artnow;The Complete Works of William Shakespeare: All 213 Plays, Poems, Sonnets, Apocryphal Plays + The Biography: The Life of William Shakespeare by Sidney Lee: Hamlet - Romeo and Juliet - King Lear - A Midsummer Nightâ€™s Dream - Macbeth - The Tempest - Othello and many more;English;1424;4.17;"This carefully crafted ebook: â€œThe Complete Works of William Shakespeareâ€ is formatted for your eReader with a functional and detailed table of contents.   William Shakespeare is recognized as one of the greatest writers of all time, known for works like ""Hamlet,"" ""Much Ado About Nothing,"" ""Romeo and Juliet,"" ""Othello,"" ""The Tempest,"" and many other works. With the 154 poems and 37 plays of Shakespeare's literary career, his body of works are among the most quoted in literature. Shakespeare created comedies, histories, tragedies, and poetry. Despite the authorship controversies that have surrounded his works, the name of Shakespeare continues to be revered by scholars and writers from around the world.      William Shakespeare (1564 â€“ 1616) was an English poet and playwright, widely regarded as the greatest writer in the English language and the world's pre-eminent dramatist. He is often called England's national poet and the ""Bard of Avon"". His extant works, including some collaborations, consist of about 38 plays, 154 sonnets, two long narrative poems, and a few other verses, the authorship of some of which is uncertain.";4.7;6.0;William Shakespeare
9781476789477;08.04.2014;Simon and Schuster;War and Peace: With bonus material from Give War and Peace A Chance by Andrew D. Kaufman;English;1400;0.0;"War and Peace is considered one of the worldâ€™s greatest works of fiction. It is regarded, along with Anna Karenina, as Tolstoyâ€™s finest literary achievement. Epic in scale, War and Peace delineates in graphic detail events leading up to Napoleonâ€™s invasion of Russia, and the impact of the Napoleonic era on Tsarist society, as seen through the eyes of five Russian aristocratic families.""";4.3;1.354;Leo Tolstoy
9781640290112;15.06.2017;Blake Pierce;A Trace of Vice (a Keri Locke Mystery--Book #3);English;250;18.72;â€œA dynamic story line that grips from the first chapter and doesn't let go.â€ --Midwest Book Review, Diane Donovan (regarding Once Gone) From #1 bestselling mystery author Blake Pierce comes a new masterpiece of psychological suspense. In A TRACE OF VICE (Book #3 in the Keri Locke mystery series), Keri Locke, Missing Persons Detective in the Homicide division of the LAPD, follows a fresh lead for her abducted daughter. It leads to a violent confrontation with The Collectorâ€”which, in turn, offers more clues that may, after all this time, reunite her with her daughter. Yet at the same time, Keri is assigned a new case, one with a frantic ticking clock. A teenage girl has gone missing in Los Angeles, a girl from a good family was who duped into drugs and abducted into a sex trafficking ring. Keri is hot on her trailâ€”but the trail is moving fast, with the girl being constantly moved and with her abductorsâ€™ single, nefarious goal: to cross her over the border with Mexico. In an epic, breathtaking, cat and mouse chase that takes them through the seedy underworld of trafficking, Keri and Ray will be pushed to their limits to save the girlâ€”and her own daughterâ€”before it is all too late. A dark psychological thriller with heart-pounding suspense, A TRACE OF VICE is book #3 in a riveting new seriesâ€”and a beloved new characterâ€”that will leave you turning pages late into the night. â€œA masterpiece of thriller and mystery! The author did a magnificent job developing characters with a psychological side that is so well described that we feel inside their minds, follow their fears and cheer for their success. The plot is very intelligent and will keep you entertained throughout the book. Full of twists, this book will keep you awake until the turn of the last page.â€ --Books and Movie Reviews, Roberto Mattos (re Once Gone) Book #4 in the Keri Locke series is also now available!;4.8;90.0;Blake Pierce
9780374722104;29.10.2019;Farrar, Straus and Giroux;Find Me: A Novel;English;272;46.88;"A New York Times BestsellerIn this spellbinding exploration of the varieties of love, the author of the worldwide bestseller Call Me by Your Name revisits its complex and beguiling characters decades after their first meeting. No novel in recent memory has spoken more movingly to contemporary readers about the nature of love than AndrÃ© Acimanâ€™s haunting Call Me by Your Name. First published in 2007, it was hailed as â€œa love letter, an invocation . . . an exceptionally beautiful bookâ€ (Stacey Dâ€™Erasmo, The New York Times Book Review). Nearly three quarters of a million copies have been sold, and the book became a much-loved, Academy Awardâ€“winning film starring TimothÃ©e Chalamet as the young Elio and Armie Hammer as Oliver, the graduate student with whom he falls in love. In Find Me, Aciman shows us Elioâ€™s father, Samuel, on a trip from Florence to Rome to visit Elio, who has become a gifted classical pianist. A chance encounter on the train with a beautiful young woman upends Samiâ€™s plans and changes his life forever.Elio soon moves to Paris, where he, too, has a consequential affair, while Oliver, now a New England college professor with a family, suddenly finds himself contemplating a return trip across the Atlantic. Aciman is a master of sensibility, of the intimate details and the emotional nuances that are the substance of passion. Find Me brings us back inside the magic circle of one of our greatest contemporary romances to ask if, in fact, true love ever dies.""";4.7;38.0;AndrÃ© Aciman
9781101904237;26.07.2016;Broadway Books;Dark Matter: A Novel;English;368;28.61;"A mindbending, relentlessly surprising thriller from the author of the bestselling Wayward Pines trilogy.â€œAre you happy with your life?â€ """"Â """"Those are the last words Jason Dessen hears before the masked abductor knocks him unconscious. """"Â """"Before he awakens to find himself strapped to a gurney, surrounded by strangers in hazmat suits. """"Â """"Before a man Jasonâ€™s never met smiles down at him and says, â€œWelcome back, my friend.â€Â  """"Â """"In this world heâ€™s woken up to, Jasonâ€™s life is not the one he knows. His wife is not his wife. His son was never born. And Jason is not an ordinary college physics professor, but a celebrated genius who has achieved something remarkable. Something impossible.""""Â """"Is it this world or the other thatâ€™s the dream? And even if the home he remembers is real, how can Jason possibly make it back to the family he loves? The answers lie in a journey more wondrous and horrifying than anything he couldâ€™ve imaginedâ€”one that will force him to confront the darkest parts of himself even as he battles a terrifying, seemingly unbeatable foe.""""Â """"Dark Matter is a brilliantly plotted tale that is at once sweeping and intimate, mind-bendingly strange and profoundly humanâ€”a relentlessly surprising science-fiction thriller about choices, paths not taken, and how far weâ€™ll go to claim the lives we dream of.""";4.4;1.408;Blake Crouch
9780061792809;17.02.2010;Harper Collins;Freakonomics Rev Ed: A Rogue Economist Explores the Hidden Side of Everything;English;336;88.69;One of the greatest young American thinkers offers his provocative and intriguing insights into basic life issuesâ€”from cheating to child rearingâ€”in this highly readable and challenging new work Which is more dangerous, a gun or a swimming pool? Which should be feared more: snakes or french fries? Who really deserves credit for the recent drop in crime? In this groundbreaking book, leading economist Steven Levittâ€”Professor of Economics at the University of Chicago and winner of the American Economic Associationâ€™s 2004 John Bates Clark medal for the economist under 40 who has made the greatest contribution to the disciplineâ€”reveals that the answers to such questions lie in economic theory, a field he is revolutionizing. Joined by acclaimed author Stephen J. Dubner, Levitt offers his most compelling ideas as he explores the basic questions of everyday life, reaching conclusions that have turned conventional wisdom on its head. Brilliantly reasoned, told in compelling, forthright language, and filled with keen insight, What Do Schoolteachers and Sumo Wrestlers Have in Common? remind us that economics is ultimately the study of incentives and competitionâ€”how people get what they want, or need, when others want or need the same thing.;3.8;4.532;Steven D. Levitt
9780743274333;01.11.2007;Simon and Schuster;Awaken the Giant Within: How to Take Immediate Control of Your Mental, Emotional, Physical and Financial;English;544;55.09;"Wake up and take control of your life! From the bestselling author of Inner Strength, Unlimited Power, and MONEY Master the Game, Anthony Robbins, the nation's leader in the science of peak performance, shows you his most effective strategies and techniques for mastering your emotions, your body, your relationships, your finances, and your life.The acknowledged expert in the psychology of change, Anthony Robbins provides a step-by-step program teaching the fundamental lessons of self-mastery that will enable you to discover your true purpose, take control of your life, and harness the forces that shape your destiny.""";4.6;250.0;Tony Robbins
9783743895003;28.10.2019;BookRix;15 Delicious Slow Cooker Recipes;English;18;0.0;This cookbook contains 15 delicious slow cooker recipes like Sweet and Sour Pork, Beef Stew, Turkey Chili, Seafood Delis and Swiss Steak.   Recipe from the cookbook:   SLOW COOKER TURKEY CHILI  Prep/cooking time: 8 hours 10 minutes Serving yield: 8 to 10  INGREDIENTS 1. Two tablespoons of vegetable oil. 2. Three tablespoons of tomato paste. 3. Three tablespoons of chili powder. 4. One tablespoon of ground cumin. 5. A half teaspoon of cayenne pepper. 6. 3/4 pound of ground turkey. 7. An adequate amount of kosher salt as a seasoning for taste. 8. One (twenty-eight ounces) can of fire-roasted diced tomatoes. 9. Two and a half cups of low-sodium chicken broth and additional for thinning the chili. 10. A quarter cup of unsweetened cocoa powder. 11. Two tablespoons of red wine vinegar. 12. One tablespoon of dried oregano. 13. Two (fifteen ounces) cans of strained and rinsed pinto beans. 14. One medium and chopped onion. 15. Two cups of crushed corn tortilla chips and a whole tortilla for serving. 16. Three chopped cloves of garlic. 17. An adequate amount of sliced scallions, shredded Cheddar, sour cream and chopped pickled jalapeno for serving.  INSTRUCTIONS 1. Place a large non-stick skillet over medium heat and add in the oil. Once the oil is hot, add in the tomato paste, chili powder, cumin, and cayenne then cook for about two minutes with a regular stir until the oil becomes brick-red in color and the mixture becomes dry. Next, add in the ground turkey and one teaspoon of salt to taste and cook for a few minutes while breaking up the turkey into smaller pieces. Don't forget to stir until the mixture is fully combined then place into a slow cooker. 2. Next, using the same skillet over medium-high heat, add in other ingredients like the tomatoes, chicken broth, cocoa powder, vinegar, oregano and one teaspoon of salt to taste and simmer for about two minutes while whisking. Add in the tomato mixture, beans, onions, crushed tortilla chips, and garlic into the slow cooker, stir and cook for about six to eight hours on a low setting with its lid covered. 3. Add the rest of the chicken broth to the chili to thin it if desired, add salt to taste then serve the turkey chill with scallions, Cheddar, sour cream, pickled jalapeno, and tortilla chips. Enjoy.  NUTRITIONAL CONTENTS Calories 278.7, Total Fat 8.6 g, Cholesterol 66.6 mg, Sodium 853.9 mg, Potassium 527.9 mg, Total Carbohydrate 28.0 g, Dietary Fiber 9.6 g, Sugars 5.6 g, and Protein 26.0 g.;5.0;3.0;Sallie Stone
9780385544191;15.10.2019;Doubleday;The Guardians: A Novel;English;384;71.63;"In this instant #1Â New York TimesÂ bestseller, John Grisham delivers a classic legal thrillerâ€”with a twist.â€œTerrificâ€¦affectingâ€¦Grisham has done it again.â€â€”Maureen Corrigan,Â The Washington Post""""Â """"â€œA suspenseful thriller mixed with powerful themes.â€â€”Associated Press""""In the small Florida town of Seabrook, a young lawyer named Keith Russo was shot dead at his desk as he worked late one night. The killer left no clues. There were no witnesses, no one with a motive. But the police soon came to suspect Quincy Miller, a young black man who was once a client of Russoâ€™s.Â """" Quincy was tried, convicted, and sent to prison for life. For twenty-two years he languished in prison, maintaining his innocence. Â But no one was listening. Â He had no lawyer, no advocate on the outside. In desperation, he writes a letter to Guardian Ministries, a small nonprofit run by Cullen Post, a lawyer who is also an Episcopal minister."""" Guardian accepts only a few innocence cases at a time. Â Cullen Post travels the country fighting wrongful convictions and taking on clients forgotten by the system. WithÂ Quincy Miller, though, he gets far more than he bargained for. Powerful, ruthless people murdered Keith Russo, and they do not want Quincy Miller exonerated."""" They killed one lawyer twenty-two years ago, and they will kill another without a second thought.""";4.5;60.0;John Grisham
9780007463497;17.01.2013;HarperCollins UK;The Mysterious Affair at Styles;English;208;8.7;Agatha Christieâ€™s first ever murder mystery. Includes an introduction by Christie archivist John Curran, and the original unpublished courtroom chapter as an alternate ending to the novel. â€˜Beware! Peril to the detective who says: â€œIt is so small â€“ it does not matter...â€ Everything matters.â€™ After the Great War, life can never be the same again. Wounds need healing, and the horror of violent death banished into memory. Captain Arthur Hastings is invited to the rolling country estate of Styles to recuperate from injuries sustained at the Front. It is the last place he expects to encounter murder. Fortunately he knows a former detective, a Belgian refugee, who has grown bored of retirement ... The first Hercule Poirot mystery, now published with a previously deleted chapter and introduced by Agatha Christie expert Dr John Curran.;4.4;8.0;Agatha Christie
9781302494605;30.11.2016;Marvel Entertainment;Mighty Thor Vol. 2: Lords Of Midgard;English;160;66.91;Collects Mighty Thor (2015) #6-11.  The legend continues with Thors new and old! Loki spins a special ages-old tale of a young Odinson in action against a hulking great enemy. You wouldnÂ’t like this Viking when heÂ’s angry! But what incredible impact will this yarn from the past have on the present? Prepare for corporate espionage, Marvel-style, as some of the worldÂ’s most powerful and evil conglomerates go to war Â— with Thor caught in the middle! But if Roxxon and the rest arenÂ’t enough trouble, Jane Foster must contend with a new enemy: S.H.I.E.L.D.! Whose side will Agent Roz Solomon be on? Worse still, somehow millions of lives will depend on the God of Thunder saving RoxxonÂ’s evil executive, Dario Agger! All this andÂ…the Exterminatrix and the Silver Samurai?!;3.3;10.0;Jason Aaron
9780007422135;14.10.2010;HarperCollins UK;And Then There Were None;English;224;32.1;Agatha Christieâ€™s world-famous mystery thriller, reissued with a striking cover designed to appeal to the latest generation of Agatha Christie fans and book lovers. Ten strangers, apparently with little in common, are lured to an island mansion off the coast of Devon by the mysterious U.N.Owen. Over dinner, a record begins to play, and the voice of an unseen host accuses each person of hiding a guilty secret. That evening, former reckless driver Tony Marston is found murdered by a deadly dose of cyanide. The tension escalates as the survivors realise the killer is not only among them but is preparing to strike again... and again...;4.6;510.0;Agatha Christie
9780785180197;15.01.2014;Marvel Entertainment;Ultimate Spider-Man Vol. 11: Carnage;English;144;43.28;Collects Ultimate Spider-Man 60-65. One of the most ruthless villains in the history of the Marvel Universe, the fan-favorite Carnage, gets the Ultimate treatment! And though young Peter Parker has proven himself time and time again on the field of battle, can even he hope to defeat this heartless killing machine?;4.1;200.0;Brian Michael Bendis
9781429960199;19.01.2010;Tor Books;The Shadow Rising: Book Four of 'The Wheel of Time';English;704;33.42;"The Wheel of Time Â® is a PBS Great American Read Selection! Now in development for TV! Since its debut in 1990, The Wheel of TimeÂ® by Robert Jordan has captivated millions of readers around the globe with its scope, originality, and compelling characters.The Wheel of Time turns and Ages come and go, leaving memories that become legend. Legend fades to myth, and even myth is long forgotten when the Age that gave it birth returns again. In the Third Age, an Age of Prophecy, the World and Time themselves hang in the balance. What was, what will be, and what is, may yet fall under the Shadow.The seals of Shayol Ghul are weak now, and the Dark One reaches out. The Shadow is rising to cover humankind.In Tar Valon, Min sees portents of hideous doom. Will the White Tower itself be broken?In the Two Rivers, the Whitecloaks ride in pursuit of a man with golden eyes, and in pursuit of the Dragon Reborn.In Cantorin, among the Sea Folk, High Lady Suroth plans the return of the Seanchan armies to the mainland.In the Stone of Tear, the Lord Dragon considers his next move. It will be something no one expects, not the Black Ajah, not Tairen nobles, not Aes Sedai, not Egwene or Elayne or Nynaeve.Against the Shadow rising stands the Dragon Reborn...TV series update: """"Sony will produce along with Red Eagle Entertainment and Radar Pictures. Rafe Judkins is attached to write and executive produce. Judkins previously worked on shows such as ABCâ€™s â€œAgents of SHIELD,â€ the Netflix series â€œHemlock Grove,â€ and the NBC series â€œChuck.â€ Red Eagle partners Rick Selvage and Larry Mondragon will executive produce along with Radarâ€™s Ted Field and Mike Weber. Darren Lemke will also executive produce, with Jordanâ€™s widow Harriet McDougal serving as consulting producer."""" â€”VarietyThe Wheel of TimeÂ®""""New Spring: The Novel""""#1 The Eye of the World""""#2 The Great Hunt""""#3 The Dragon Reborn""""#4 The Shadow Rising""""#5 The Fires of Heaven""""#6 Lord of Chaos""""#7 A Crown of Swords""""#8 The Path of Daggers""""#9 Winter's Heart""""#10 Crossroads of Twilight""""#11 Knife of DreamsBy Robert Jordan and Brandon Sanderson""""#12 The Gathering Storm""""#13 Towers of Midnight""""#14 A Memory of LightBy Robert Jordan and Teresa Patterson""""The World of Robert Jordan's The Wheel of TimeBy Robert Jordan, Harriet McDougal, Alan Romanczuk, and Maria Simons""""The Wheel of Time CompanionBy Robert Jordan and Amy Romanczuk""""Patterns of the Wheel: Coloring Art Based on Robert Jordan's The Wheel of TimeAt the Publisher's request, this title is being sold without Digital Rights Management Software (DRM) applied.""";4.7;567.0;Robert Jordan
9781429960571;20.04.2010;Macmillan;A Crown of Swords: Book Seven of 'The Wheel of Time';English;688;33.42;SAR;4.6;407.0;Robert Jordan
9781473526853;22.09.2016;Random House;Happy: Why More or Less Everything is Absolutely Fine;English;576;55.47;SAR;4.0;2.0;Derren Brown
9781471172816;31.10.2019;Simon and Schuster;Dork Diaries: Spectacular Superstar;English;368;33.83;SAR;4.8;22.0;Rachel Renee Russell
9780062218360;12.05.2014;Harper Collins;Think Like a Freak: The Authors of Freakonomics Offer to Retrain Your Brain;English;304;50.25;SAR;4.3;532.0;Steven D. Levitt
